,mem_usage,step
0,100,5121073152
1,200,5124677632
2,300,5325135872
3,400,5325373440
4,500,5325721600
5,600,5326053376
6,700,5326315520
7,800,5330841600
8,900,5330841600
9,1000,5330841600
10,1100,5330841600
11,1200,5330841600
12,1300,5333958656
13,1400,5337194496
14,1500,5340696576
15,1600,5343928320
16,1700,5347438592
17,1800,5350682624
18,1900,5354196992
19,2000,5357432832
20,2100,5382258688
21,2200,5385760768
22,2300,5389262848
23,2400,5393305600
24,2500,5396815872
25,2600,5399293952
26,2700,5404069888
27,2800,5408456704
28,2900,5412442112
29,3000,5416542208
30,3100,5419876352
31,3200,5424168960
32,3300,5427728384
33,3400,5431619584
34,3500,5436022784
35,3600,5439578112
36,3700,5443194880
37,3800,5447553024
38,3900,5451714560
39,4000,5455740928
40,4100,5459595264
41,4200,5463408640
42,4300,5467398144
43,4400,5471227904
44,4500,5475778560
45,4600,5478559744
46,4700,5482565632
47,4800,5486346240
48,4900,5490298880
49,5000,5496389632
