,mem_usage,step
0,5412032512,100
1,5620781056,200
2,6723440640,300
3,6919020544,400
4,7183093760,500
5,7620313088,600
6,7914307584,700
7,8178462720,800
8,8400207872,900
9,8590020608,1000
10,8755154944,1100
11,9192808448,1200
12,9354153984,1300
13,9681707008,1400
14,9959038976,1500
15,10256289792,1600
16,10677690368,1700
17,10916728832,1800
18,11108347904,1900
19,11341660160,2000
20,11618234368,2100
21,11815452672,2200
22,12041150464,2300
23,12270137344,2400
