,mem_usage,step
0,4918927360,100
1,4928679936,200
2,5151297536,300
3,6074912768,400
4,6094995456,500
5,6180904960,600
6,6189555712,700
7,6198353920,800
8,6207266816,900
9,6226427904,1000
10,6235996160,1100
11,6243594240,1200
12,6252507136,1300
13,6261157888,1400
