,mem_usage,step
0,7611011072,100
1,10776870912,200
2,12908597248,300
3,15317594112,400
4,17388351488,500
5,19622010880,600
6,21862617088,700
7,24058482688,800
8,26477735936,900
9,28883484672,1000
10,31129677824,1100
11,33498005504,1200
12,35828129792,1300
13,37887696896,1400
14,40336424960,1500
15,42594906112,1600
16,44901806080,1700
17,47537283072,1800
18,49460162560,1900
19,51820662784,2000
20,54082551808,2100
21,56127172608,2200
22,58441920512,2300
23,60683325440,2400
24,62982119424,2500
