,mem_usage,step
0,100,6017454080
1,200,6567591936
2,300,7079702528
3,400,7574376448
4,500,8223961088
5,600,8907497472
6,700,9475084288
7,800,9949220864
8,900,10464604160
9,1000,11150499840
10,1100,11822968832
11,1200,12420321280
12,1300,13164826624
13,1400,13777637376
14,1500,14298148864
15,1600,14784794624
16,1700,15283679232
17,1800,15932207104
18,1900,16515448832
19,2000,17106391040
20,2100,17877782528
21,2200,18505580544
22,2300,19054690304
23,2400,19726405632
24,2500,20307783680
25,2600,20848578560
26,2700,21555703808
27,2800,22269452288
28,2900,22935597056
29,3000,23510437888
30,3100,24171683840
31,3200,24764940288
32,3300,25328705536
33,3400,25942700032
34,3500,26653970432
35,3600,27287269376
36,3700,27841556480
37,3800,28535025664
38,3900,29075382272
39,4000,29745106944
40,4100,30400729088
41,4200,31146983424
42,4300,31746760704
43,4400,32307650560
44,4500,32753819648
45,4600,33241616384
46,4700,33732915200
47,4800,34222637056
48,4900,34713546752
49,5000,35213279232
