,mem_usage,step
0,5247111168,100
1,5308178432,200
2,5360349184,300
3,5412261888,400
4,5467222016,500
5,5528248320,600
6,5630582784,700
7,5709873152,800
8,5803884544,900
9,5874786304,1000
10,6022541312,1100
11,6104354816,1200
12,6206287872,1300
13,6276931584,1400
14,6375333888,1500
15,6493020160,1600
16,6566088704,1700
17,6669856768,1800
18,6761189376,1900
19,6856597504,2000
20,6976139264,2100
21,7056740352,2200
22,7152230400,2300
23,7247134720,2400
24,7312543744,2500
25,7372587008,2600
26,7453315072,2700
27,7548809216,2800
28,7636250624,2900
29,7716225024,3000
30,7811780608,3100
31,7899279360,3200
32,7988977664,3300
33,8072077312,3400
34,8132939776,3500
35,8254320640,3600
36,8349454336,3700
37,8446705664,3800
38,8538873856,3900
39,8630493184,4000
40,8703959040,4100
41,8815104000,4200
42,8915382272,4300
43,9024970752,4400
44,9085042688,4500
45,9177833472,4600
46,9262043136,4700
47,9349451776,4800
48,9435017216,4900
49,9539342336,5000
