,mem_usage,step
0,5404192768,100
1,5407092736,200
2,5447020544,300
3,5448609792,400
4,5449015296,500
5,5451898880,600
6,5473460224,700
7,5477236736,800
8,5480890368,900
9,5506609152,1000
10,5555101696,1100
11,5582544896,1200
12,5604007936,1300
13,5604249600,1400
14,5639606272,1500
15,5650530304,1600
16,5651656704,1700
17,5669486592,1800
18,5670121472,1900
19,5693173760,2000
20,5694816256,2100
21,5699842048,2200
22,5721333760,2300
23,5733371904,2400
24,5741031424,2500
25,5745287168,2600
26,5750026240,2700
27,5783293952,2800
28,5787463680,2900
29,5806469120,3000
30,5807276032,3100
31,5811757056,3200
32,5822226432,3300
33,5842976768,3400
34,5856673792,3500
35,5858275328,3600
36,5873963008,3700
37,5878378496,3800
38,5890588672,3900
39,5909549056,4000
40,5933117440,4100
41,5933301760,4200
42,5948207104,4300
43,5957365760,4400
44,5973405696,4500
45,5985079296,4600
46,5994790912,4700
47,6005493760,4800
48,6017253376,4900
