,mem_usage,step
0,100,5335965696
1,200,5336256512
2,300,5336473600
3,400,5336723456
4,500,5336981504
5,600,5337198592
6,700,5337411584
7,800,5337620480
8,900,5337620480
9,1000,5337882624
10,1100,5338144768
11,1200,5338406912
12,1300,5338406912
13,1400,5338669056
14,1500,5338931200
15,1600,5339193344
16,1700,5339447296
17,1800,5339447296
18,1900,5339717632
19,2000,5339979776
20,2100,5349998592
21,2200,5349998592
22,2300,5349998592
23,2400,5349998592
24,2500,5349998592
25,2600,5349998592
26,2700,5349998592
27,2800,5349998592
28,2900,5349998592
29,3000,5349998592
30,3100,5349998592
31,3200,5350064128
32,3300,5350064128
33,3400,5350268928
34,3500,5350268928
35,3600,5350531072
36,3700,5350793216
37,3800,5350793216
38,3900,5351055360
39,4000,5351317504
40,4100,5352628224
41,4200,5352628224
42,4300,5352628224
43,4400,5352628224
44,4500,5352628224
45,4600,5352628224
46,4700,5352628224
47,4800,5352628224
48,4900,5352628224
49,5000,5361553408
