,mem_usage,step
0,5710770176,100
1,6184845312,200
2,6696390656,300
3,7149367296,400
4,7618580480,500
5,8085016576,600
6,8628518912,700
7,9023553536,800
8,9531990016,900
9,9989615616,1000
10,10440601600,1100
11,11005321216,1200
12,11452477440,1300
13,11917500416,1400
14,12372574208,1500
15,12911149056,1600
16,13355388928,1700
17,13927768064,1800
18,14380478464,1900
19,14876442624,2000
20,15388819456,2100
21,15879802880,2200
22,16305811456,2300
23,16839852032,2400
24,17387757568,2500
