,mem_usage,step
0,100,5458046976
1,200,5568589824
2,300,5676425216
3,400,5777571840
4,500,5917417472
5,600,6022397952
6,700,6179282944
7,800,6276489216
8,900,6376886272
9,1000,6530109440
10,1100,6663507968
11,1200,6809788416
12,1300,6916997120
13,1400,7023497216
14,1500,7123324928
15,1600,7244279808
16,1700,7394615296
17,1800,7507034112
18,1900,7624409088
19,2000,7776350208
20,2100,7915397120
21,2200,8035905536
22,2300,8147726336
23,2400,8262111232
24,2500,8437661696
25,2600,8589615104
26,2700,8728788992
27,2800,8872435712
28,2900,9014321152
29,3000,9133658112
30,3100,9229934592
31,3200,9360076800
32,3300,9520885760
33,3400,9639493632
34,3500,9741074432
35,3600,9908625408
36,3700,10035523584
37,3800,10187100160
38,3900,10344214528
39,4000,10466045952
40,4100,10608754688
41,4200,10759778304
42,4300,10905714688
43,4400,11076194304
44,4500,11204476928
45,4600,11341119488
46,4700,11460202496
47,4800,11581292544
48,4900,11703730176
49,5000,11825037312
