,mem_usage,step
0,5550465024,100
1,6767747072,200
2,7092273152,300
3,7526027264,400
4,7868325888,500
5,8314056704,600
6,8650555392,700
7,9000673280,800
8,9350975488,900
9,9762709504,1000
10,10115555328,1100
11,10518560768,1200
12,10878918656,1300
13,11253063680,1400
14,11588485120,1500
15,11975499776,1600
16,12300881920,1700
17,12684288000,1800
18,13030076416,1900
19,13439225856,2000
20,13806903296,2100
21,14189903872,2200
22,14558396416,2300
23,14947864576,2400
24,15278366720,2500
