,mem_usage,step
0,5250039808,100
1,5338009600,200
2,5415026688,300
3,5479886848,400
4,5562699776,500
5,5656768512,600
6,5716815872,700
7,5815099392,800
8,5914730496,900
9,5993328640,1000
10,6153183232,1100
11,6212190208,1200
12,6291357696,1300
13,6382071808,1400
14,6471946240,1500
15,6566326272,1600
16,6650122240,1700
17,6747975680,1800
18,6837829632,1900
19,6929367040,2000
20,7030181888,2100
21,7118864384,2200
22,7182045184,2300
23,7276257280,2400
24,7367114752,2500
25,7456157696,2600
26,7547228160,2700
27,7605071872,2800
28,7717761024,2900
29,7813058560,3000
30,7905288192,3100
31,7964594176,3200
32,8074186752,3300
33,8167542784,3400
34,8243601408,3500
35,8336437248,3600
36,8439894016,3700
37,8534614016,3800
38,8615772160,3900
39,8697995264,4000
40,8759521280,4100
41,8867926016,4200
42,8958328832,4300
43,9043218432,4400
44,9139908608,4500
45,9245421568,4600
46,9331789824,4700
47,9421783040,4800
48,9498169344,4900
49,9595953152,5000
50,9656410112,5100
