,mem_usage,step
0,100,6037458944
1,200,6378258432
2,300,6616289280
3,400,6825218048
4,500,7022891008
5,600,7198515200
6,700,7364198400
7,800,7504965632
8,900,7628439552
9,1000,7733301248
10,1100,7833960448
11,1200,7924928512
12,1300,8014839808
13,1400,8084844544
14,1500,8146964480
15,1600,8202534912
16,1700,8253915136
17,1800,8304508928
18,1900,8355368960
19,2000,8397590528
20,2100,8458354688
21,2200,8504758272
22,2300,8546697216
23,2400,8582610944
24,2500,8618262528
25,2600,8654176256
26,2700,8690089984
27,2800,8726274048
28,2900,8762433536
29,3000,8798085120
30,3100,8833998848
31,3200,8869916672
32,3300,8905826304
33,3400,8941760512
34,3500,8978178048
35,3600,9012785152
36,3700,9048973312
37,3800,9084866560
38,3900,9120518144
39,4000,9156698112
40,4100,9192898560
41,4200,9229058048
42,4300,9265221632
43,4400,9301409792
44,4500,9337569280
45,4600,9373483008
46,4700,9409925120
47,4800,9446109184
48,4900,9482534912
49,5000,9575206912
50,5100,10140852224
51,5200,10501083136
52,5300,10727923712
53,5400,10927894528
54,5500,11090522112
55,5600,11229462528
56,5700,11368398848
57,5800,11498131456
58,5900,11628642304
59,6000,11752321024
60,6100,11858907136
61,6200,11952848896
62,6300,12036784128
63,6400,12113350656
64,6500,12182024192
65,6600,12241473536
66,6700,12296204288
67,6800,12350935040
68,6900,12406722560
69,7000,12459614208
70,7100,12513574912
71,7200,12567764992
72,7300,12618289152
73,7400,12666445824
74,7500,12712239104
75,7600,12755681280
76,7700,12803321856
77,7800,12851470336
78,7900,12899364864
79,8000,12948045824
80,8100,12985671680
81,8200,13021978624
82,8300,13055926272
83,8400,13086449664
84,8500,13116710912
85,8600,13147021312
86,8700,13177544704
87,8800,13208059904
88,8900,13238845440
89,9000,13269368832
90,9100,13300154368
91,9200,13330677760
92,9300,13360939008
93,9400,13391204352
94,9500,13421719552
95,9600,13452509184
96,9700,13483298816
97,9800,13513822208
98,9900,13544611840
99,10000,13642133504
