,mem_usage,step
0,10669404160,100
1,14923046912,200
2,18573189120,300
3,23761592320,400
4,27778244608,500
5,33207726080,600
6,37233831936,700
7,42341822464,800
8,46461325312,900
9,50045128704,1000
10,53606395904,1100
11,58196414464,1200
12,62710874112,1300
13,67402240000,1400
14,72289472512,1500
15,76918132736,1600
16,80862846976,1700
17,84734869504,1800
18,88612724736,1900
19,92490174464,2000
20,95900966912,2100
21,98469474304,2200
22,99478286336,2300
23,99478548480,2400
24,99475709952,2500
25,99476455424,2600
26,99473571840,2700
27,99473571840,2800
28,99473571840,2900
29,99473309696,3000
30,99473309696,3100
31,99473309696,3200
32,99473309696,3300
33,99473309696,3400
34,99473309696,3500
35,99475415040,3600
36,99476463616,3700
37,99476463616,3800
38,99475161088,3900
39,102154723328,4000
40,105871032320,4100
41,107869655040,4200
42,108398972928,4300
43,109231087616,4400
44,110273236992,4500
45,110273236992,4600
46,110273236992,4700
47,110273236992,4800
48,110273236992,4900
49,110273269760,5000
