,mem_usage,step
0,5373644800,100
1,5379149824,200
2,5378285568,300
3,5383131136,400
4,5385420800,500
5,5388800000,600
6,5396525056,700
7,5396525056,800
8,5403303936,900
9,5406715904,1000
10,5492031488,1100
11,5499277312,1200
12,5534781440,1300
13,5534781440,1400
14,5536669696,1500
15,5541572608,1600
16,5543591936,1700
17,5543735296,1800
18,5575974912,1900
19,5582139392,2000
20,5582139392,2100
21,5585616896,2200
22,5595066368,2300
23,5590196224,2400
24,5594230784,2500
25,5611040768,2600
26,5610999808,2700
27,5628370944,2800
28,5635317760,2900
29,5649252352,3000
30,5649481728,3100
31,5682823168,3200
32,5684920320,3300
33,5688745984,3400
34,5690990592,3500
35,5691637760,3600
36,5701095424,3700
37,5704163328,3800
38,5703307264,3900
39,5708292096,4000
40,5712482304,4100
41,5738713088,4200
42,5745004544,4300
43,5743697920,4400
44,5745139712,4500
45,5751599104,4600
46,5758820352,4700
47,5773611008,4800
48,5773611008,4900
49,5786779648,5000
