,mem_usage,step
0,5376086016,100
1,5631873024,200
2,5898244096,300
3,8380456960,400
4,8560398336,500
5,8746733568,600
6,9022029824,700
7,9216069632,800
8,9497800704,900
9,9716944896,1000
10,10006937600,1100
11,10219724800,1200
