,mem_usage,step
0,5438193664,100
1,5658222592,200
2,5887864832,300
3,6144520192,400
4,6408957952,500
5,6660796416,600
6,6893314048,700
7,7137570816,800
8,7337623552,900
9,7631335424,1000
10,7949266944,1100
11,8206962688,1200
12,8503058432,1300
13,8761135104,1400
14,9018757120,1500
15,9289179136,1600
16,9527472128,1700
17,9783861248,1800
18,9994346496,1900
19,10275905536,2000
20,10493411328,2100
21,10742071296,2200
22,10996183040,2300
23,11233148928,2400
24,11531100160,2500
25,11746856960,2600
26,12019335168,2700
27,12249014272,2800
28,12523737088,2900
29,12780433408,3000
30,13059067904,3100
31,13326516224,3200
32,13529186304,3300
33,13814403072,3400
34,14081781760,3500
35,14346620928,3600
36,14580387840,3700
37,14851100672,3800
38,15118032896,3900
39,15398375424,4000
40,15620407296,4100
41,15886766080,4200
42,16147644416,4300
43,16404897792,4400
44,16681570304,4500
45,16957026304,4600
46,17225682944,4700
47,17506070528,4800
48,17782763520,4900
49,18039672832,5000
