,mem_usage,step
0,5697257472,100
1,6216224768,200
2,6670209024,300
3,7187046400,400
4,7658512384,500
5,8234848256,600
6,8730574848,700
7,9244835840,800
8,9740345344,900
9,10226888704,1000
10,10776657920,1100
11,11381293056,1200
12,11799744512,1300
13,12330414080,1400
14,12671332352,1500
