,mem_usage,step
0,100,5362831360
1,200,5418180608
2,300,5473144832
3,400,5525778432
4,500,5573554176
5,600,5617242112
6,700,5660925952
7,800,5704085504
8,900,5762039808
9,1000,5820391424
10,1100,5874163712
11,1200,5926776832
12,1300,5966192640
13,1400,6010097664
14,1500,6056919040
15,1600,6103650304
16,1700,6149107712
17,1800,6192136192
18,1900,6235369472
19,2000,6298107904
20,2100,6376271872
21,2200,6429401088
22,2300,6469947392
23,2400,6513217536
24,2500,6588747776
25,2600,6642270208
26,2700,6702731264
27,2800,6759698432
28,2900,6818406400
29,3000,6881566720
30,3100,6943657984
31,3200,6997139456
32,3300,7046553600
33,3400,7099539456
34,3500,7146541056
35,3600,7194873856
36,3700,7268777984
37,3800,7330185216
38,3900,7390265344
39,4000,7451222016
40,4100,7511916544
41,4200,7574269952
42,4300,7636938752
43,4400,7697051648
44,4500,7755988992
45,4600,7814242304
46,4700,7888175104
47,4800,7934455808
48,4900,8000151552
49,5000,8046456832
