,mem_usage,step
0,100,6956814336
1,200,8488161280
2,300,10099310592
3,400,11624898560
4,500,13288431616
5,600,14546264064
6,700,16204460032
7,800,17692057600
8,900,19190665216
9,1000,20853694464
10,1100,22382731264
11,1200,24009666560
12,1300,25423634432
13,1400,27039993856
14,1500,28700946432
15,1600,30307381248
16,1700,31885824000
17,1800,33377304576
18,1900,35007983616
19,2000,36476162048
20,2100,38221299712
21,2200,39870156800
22,2300,41399791616
23,2400,42969964544
24,2500,44491558912
25,2600,46166155264
26,2700,47759409152
27,2800,49428742144
28,2900,51040391168
29,3000,52607799296
30,3100,54322393088
31,3200,55805366272
32,3300,57471909888
33,3400,58917851136
34,3500,60578189312
35,3600,61949562880
36,3700,63668289536
37,3800,65075281920
38,3900,66791981056
39,4000,68316901376
40,4100,69872525312
41,4200,71235178496
42,4300,72859836416
43,4400,74203144192
44,4500,75915313152
45,4600,77606690816
46,4700,79110340608
47,4800,80725442560
48,4900,82517053440
49,5000,84138041344
