,mem_usage,step,replay_usage
245,2460,1127084032,7084896
246,2470,1128165376,7113696
247,2480,1129160704,7142496
248,2490,1130209280,7171296
249,2500,1131261952,7200096
250,2510,1132568576,7228896
251,2520,1133645824,7257696
252,2530,1134665728,7286496
253,2540,1135726592,7315296
254,2550,1136783360,7344096
255,2560,1137815552,7372896
256,2570,1139167232,7401696
257,2580,1140183040,7430496
258,2590,1141264384,7459296
259,2600,1142345728,7488096
260,2610,1143427072,7516896
261,2620,1144627200,7545696
262,2630,1145675776,7574496
263,2640,1146753024,7603296
264,2650,1148035072,7632096
265,2660,1149112320,7660896
266,2670,1150144512,7689696
267,2680,1151442944,7718496
268,2690,1152495616,7747296
269,2700,1153540096,7776096
270,2710,1153200128,7804896
271,2720,1153458176,7833696
272,2730,1153458176,7862496
273,2740,1153458176,7891296
274,2750,1160622080,7920096
275,2760,1161682944,7948896
276,2770,1162723328,7977696
277,2780,1163804672,8006496
278,2790,1164828672,8035296
279,2800,1166131200,8064096
280,2810,1167179776,8092896
281,2820,1168486400,8121696
282,2830,1169534976,8150496
283,2840,1170845696,8179296
284,2850,1171894272,8208096
285,2860,1172971520,8236896
286,2870,1174253568,8265696
287,2880,1175306240,8294496
288,2890,1176616960,8323296
289,2900,1177665536,8352096
290,2910,1179017216,8380896
291,2920,1180041216,8409696
292,2930,1181343744,8438496
293,2940,1182380032,8467296
294,2950,1182093312,8496096
295,2960,1182093312,8524896
296,2970,1182093312,8553696
297,2980,1182093312,8582496
298,2990,1182093312,8611296
299,3000,1182093312,8640096
300,3010,1559080960,8668896
301,3020,1673531392,8697696
302,3030,1674743808,8726496
303,3040,1720582144,8755296
304,3050,1754406912,8784096
305,3060,1755979776,8812896
306,3070,1699221504,8841696
307,3080,1700540416,8870496
308,3090,1778176000,8899296
309,3100,1779879936,8928096
310,3110,1781190656,8956896
311,3120,1782505472,8985696
312,3130,1784070144,9014496
313,3140,1785380864,9043296
314,3150,1819152384,9072096
315,3160,1820651520,9100896
316,3170,1821974528,9129696
317,3180,1823272960,9158496
318,3190,1824854016,9187296
319,3200,1826152448,9216096
320,3210,1827467264,9244896
321,3220,1770975232,9273696
322,3230,1799901184,9302496
323,3240,1801252864,9331296
324,3250,1802817536,9360096
325,3260,1804128256,9388896
326,3270,1805729792,9417696
327,3280,1807007744,9446496
328,3290,1808322560,9475296
329,3300,1809895424,9504096
330,3310,1811193856,9532896
331,3320,1812766720,9561696
332,3330,1814077440,9590496
333,3340,1815670784,9619296
334,3350,1816961024,9648096
335,3360,1818533888,9676896
336,3370,1819844608,9705696
337,3380,1821597696,9734496
338,3390,1822949376,9763296
339,3400,1824468992,9792096
340,3410,1826045952,9820896
341,3420,1827352576,9849696
342,3430,1828937728,9878496
343,3440,1830236160,9907296
344,3450,1832075264,9936096
345,3460,1833656320,9964896
346,3470,1835216896,9993696
347,3480,1836789760,10022496
348,3490,1838637056,10051296
349,3500,1840197632,10080096
350,3510,1841815552,10108896
351,3520,1843343360,10137696
352,3530,1845190656,10166496
353,3540,1846763520,10195296
354,3550,1848352768,10224096
355,3560,1850159104,10252896
356,3570,1851736064,10281696
357,3580,1853566976,10310496
358,3590,1855139840,10339296
359,3600,1856995328,10368096
360,3610,1858551808,10396896
361,3620,1860120576,10425696
362,3630,1862160384,10454496
363,3640,1863712768,10483296
364,3650,1865551872,10512096
365,3660,1867132928,10540896
366,3670,1868955648,10569696
367,3680,1870532608,10598496
368,3690,1872367616,10627296
369,3700,1873948672,10656096
370,3710,1875521536,10684896
371,3720,1877344256,10713696
372,3730,1878929408,10742496
373,3740,1880797184,10771296
374,3750,1882337280,10800096
375,3760,1884160000,10828896
376,3770,1885736960,10857696
377,3780,1887580160,10886496
378,3790,1889140736,10915296
379,3800,1891028992,10944096
380,3810,1892552704,10972896
381,3820,1894383616,11001696
382,3830,1895956480,11030496
383,3840,1897529344,11059296
384,3850,1909592064,11088096
385,3860,1911177216,11116896
386,3870,1912799232,11145696
387,3880,1914572800,11174496
388,3890,1916403712,11203296
389,3900,1917976576,11232096
390,3910,1919811584,11260896
