,mem_usage,step
0,100,5346910208
1,200,5356113920
2,300,5385449472
3,400,5410500608
4,500,5441753088
5,600,5469798400
6,700,5503926272
7,800,5528219648
8,900,5565239296
9,1000,5572841472
10,1100,5596430336
11,1200,5629722624
12,1300,5654212608
13,1400,5677727744
14,1500,5700431872
15,1600,5720428544
16,1700,5760983040
17,1800,5790576640
18,1900,5817004032
19,2000,5842391040
20,2100,5860368384
21,2200,5883887616
22,2300,5927079936
23,2400,5952962560
24,2500,5977612288
25,2600,6004289536
26,2700,6030790656
27,2800,6056751104
28,2900,6082568192
29,3000,6109278208
30,3100,6134796288
31,3200,6161489920
32,3300,6186303488
33,3400,6208143360
34,3500,6248644608
35,3600,6278643712
36,3700,6301331456
37,3800,6317400064
38,3900,6337404928
39,4000,6357680128
40,4100,6378496000
41,4200,6399836160
42,4300,6422720512
43,4400,6443597824
44,4500,6465785856
45,4600,6489075712
46,4700,6510739456
47,4800,6532861952
48,4900,6563823616
49,5000,6593290240
