,mem_usage,step
0,8933830656,100
1,11997732864,200
2,14610059264,300
3,17074515968,400
4,19527233536,500
5,21981642752,600
6,24435986432,700
7,26889474048,800
8,29343133696,900
9,31855738880,1000
10,35211304960,1100
11,37800648704,1200
12,41325019136,1300
13,44148723712,1400
14,46755844096,1500
15,49364844544,1600
16,51976335360,1700
17,54588223488,1800
18,57201152000,1900
19,59812409344,2000
20,61053095936,2100
21,61058330624,2200
22,61057855488,2300
23,61057855488,2400
24,61065187328,2500
25,61062828032,2600
26,61062840320,2700
27,61063364608,2800
28,63452721152,2900
29,64435851264,3000
30,65182126080,3100
31,67334144000,3200
32,67334144000,3300
33,67334148096,3400
34,67334148096,3500
35,67334148096,3600
36,67334148096,3700
37,67334148096,3800
38,67334873088,3900
39,69684899840,4000
40,71330275328,4100
41,71330275328,4200
42,72345640960,4300
43,72346640384,4400
44,72346640384,4500
45,72351420416,4600
46,72351420416,4700
47,72351420416,4800
48,72351420416,4900
49,72367218688,5000
50,74619166720,5100
51,74619166720,5200
52,74619166720,5300
53,74619293696,5400
54,74619293696,5500
55,74619293696,5600
56,74619293696,5700
