episode,sim/wall,total steps,steps/sec,score
0,2.9319409790071744,200,29.31939954251351,"015: -0.9793, 001: -1.0881, 010: -1.0071, 000: -0.9910, 020: -1.4547, 006: -0.8435, 018: -1.3222, 005: -0.8998, 017: -0.6231, 012: -0.1476, 029: -0.8888, 007: -0.5908, 026: -1.0853, 023: -0.8505, 011: -1.4852, 016: -1.0001, 003: -1.5833, 002: -1.0670, 009: -4.6327, 022: -0.9133, 021: -0.9885, 013: -1.2390, 024: -0.9796, 028: -1.0718, 008: -1.0732, 027: -1.0271, 014: -1.0631, 019: -1.1422, 025: -1.0952, 004: -0.9436"
1,2.175518584851485,200,21.755181334888626,"015: -0.5619, 001: -1.1989, 010: -0.4691, 000: -1.1538, 020: -0.8177, 006: -0.9765, 018: -0.8323, 005: -0.8376, 017: -1.3255, 029: -0.4432, 012: -1.1250, 007: -1.4145, 026: -0.9270, 023: -1.2302, 011: -1.3546, 016: -0.3558, 003: -1.0702, 002: -1.0715, 009: -0.9571, 022: -0.4590, 021: -0.7898, 013: -1.2386, 024: -0.2759, 028: -1.3092, 027: -0.9882, 008: -2.1371, 014: -0.3130, 019: -1.0032, 025: -0.8426, 004: -1.2888"
2,1.171813391235039,141,11.718131590480871,"015: -1.0318, 001: -0.9305, 010: -0.6560, 000: -1.5171, 020: -0.5702, 006: -0.8068, 018: -1.7197, 005: -0.6357, 017: -1.3556, 029: -2.7280, 012: -0.5473, 007: -1.6265, 026: -1.6252, 023: 0.2622, 011: -0.8386, 016: -0.9700, 003: -0.7248, 002: -0.9235, 009: -1.0383, 022: -0.6122, 021: -1.0295, 013: -0.9549, 024: -1.0417, 028: -0.6957, 027: -1.3405, 008: -1.0721, 014: -0.5246, 019: -0.9059, 025: -0.9648, 004: -0.7658"
3,2.7131848184701064,200,27.131840286808178,"015: -0.9771, 001: -0.9659, 010: -0.8134, 000: -0.9777, 020: -0.8638, 006: -0.9029, 018: -1.2114, 005: -0.9322, 017: -0.9777, 029: -1.0564, 012: -0.6293, 007: -1.0618, 026: -1.0717, 023: -0.4573, 011: -1.0370, 016: -1.0149, 003: -0.8253, 002: -0.8457, 009: -1.3003, 022: -0.9479, 021: -1.4672, 013: -1.7189, 024: -3.0621, 028: -1.0388, 027: -1.7613, 008: -0.9468, 014: -1.2724, 019: -1.3339, 025: -0.9551, 004: -1.0564"
4,1.4854203071969623,112,14.85419837496866,"015: -1.1550, 001: -0.7294, 010: -0.8673, 000: -1.5512, 020: -1.0563, 006: -0.8145, 018: -0.7598, 005: -0.7331, 017: -0.7700, 029: -0.9784, 012: -0.5436, 007: -0.8800, 026: -0.3888, 023: -1.8806, 011: -1.3887, 016: -0.7471, 003: -1.0729, 002: -1.2361, 009: -2.5129, 022: -1.0783, 021: -1.0723, 013: -1.2383, 024: -1.4320, 028: -0.8525, 027: -0.8455, 008: -1.2981, 014: -0.8141, 019: -0.9446, 025: -1.0603, 004: -1.2147"
5,1.523002101056792,200,15.230018245466752,"015: -0.8886, 001: -1.0948, 010: -1.0336, 000: -1.8497, 020: -0.7779, 006: -1.7174, 018: -2.9095, 005: -0.5545, 017: -1.6960, 029: -0.9802, 012: -1.5055, 007: -1.6999, 026: -1.1854, 023: -0.8950, 011: -0.8826, 016: -2.0432, 003: -1.3380, 002: -0.3819, 009: -1.1280, 022: -1.3828, 021: -0.6888, 013: -0.7371, 024: -0.4734, 028: -0.9822, 027: -1.0762, 008: -1.4285, 014: -1.0682, 019: -1.5848, 025: -1.0785, 004: -0.9517"
6,1.5689249393778275,200,15.689246459411805,"015: -1.3953, 001: -0.9457, 010: -0.7885, 000: -1.3539, 020: -0.4793, 006: -0.8813, 018: -0.3372, 005: -1.1623, 017: -1.4678, 029: -0.4450, 012: -0.8519, 007: -1.4914, 026: 0.1325, 023: -0.4803, 011: -0.9577, 016: -0.5866, 003: -0.2615, 002: -0.9664, 009: -2.1267, 022: -0.9218, 021: -0.1770, 013: -1.2598, 024: -0.9689, 028: -1.2590, 027: -0.9666, 008: -1.2647, 014: -1.4739, 019: -0.9407, 025: -0.9754, 004: -1.6406"
7,1.8381539085067138,200,18.381535057212872,"015: -0.5146, 001: -0.9839, 010: -4.2749, 000: -1.3568, 020: -0.9737, 006: -0.8063, 018: -1.3313, 005: -0.8530, 017: -1.0794, 029: -1.4477, 012: -0.4710, 007: -1.2576, 026: -1.3822, 023: -0.9841, 011: -1.1733, 016: -1.1516, 003: -0.5259, 002: -1.0711, 009: -4.8094, 022: -1.5851, 021: -0.8216, 013: -1.3409, 024: -0.5863, 028: -1.0678, 027: -0.8292, 008: -0.9584, 014: -0.2872, 019: -1.5477, 025: -1.1396, 004: -0.8216"
8,1.4399879920434928,200,14.399876954176417,"015: -0.3307, 001: -0.8263, 010: -0.4580, 000: -0.6136, 020: -0.6480, 006: -0.9591, 018: -4.1069, 005: -1.5748, 017: -0.7484, 029: -1.0712, 012: -0.9840, 007: -0.9287, 026: -1.3528, 023: -1.1237, 011: -0.8949, 016: -1.5442, 003: -1.2840, 002: -1.4484, 009: -0.8246, 022: -0.9802, 021: -0.9843, 013: -0.5988, 024: -5.1091, 028: -1.1290, 027: -0.2596, 008: -0.8304, 014: -0.7172, 019: -1.2336, 025: -1.2010, 004: -1.0215"
9,2.140116115079898,200,21.40115623688914,"015: -2.0913, 001: -0.9925, 010: -0.9342, 000: -0.8814, 020: -0.7489, 006: -0.7426, 018: -0.9182, 005: -0.5071, 017: -0.6281, 029: -0.9506, 012: -0.8370, 007: -0.7437, 026: -1.0398, 023: -0.8110, 011: -5.7399, 016: -1.9464, 003: -1.0954, 002: -1.0969, 009: -1.4853, 022: -1.3340, 021: -0.8329, 013: -0.9260, 024: -1.0067, 028: -0.5605, 027: -1.4007, 008: -1.1236, 014: -0.9446, 019: -0.6107, 025: -0.8186, 004: -0.7009"
10,2.719189068744597,200,27.191881873126846,"015: -1.5499, 001: -0.9704, 010: -0.8262, 000: -0.8972, 020: -0.9467, 006: -0.7230, 018: -1.7274, 005: -0.8793, 017: -0.9744, 029: -0.8966, 012: -1.5040, 007: -0.9903, 026: -0.9335, 023: -1.6172, 011: -0.9908, 016: -1.0706, 003: -0.5802, 002: -0.5969, 009: -0.9847, 022: -0.9653, 021: -0.8495, 013: -0.7153, 024: -0.9812, 028: -1.4851, 027: -1.3209, 008: -1.6528, 014: -1.4577, 019: -1.7402, 025: -1.6701, 004: -1.0597"
11,1.4506083008726762,200,14.506080500248503,"015: -0.6459, 001: -0.5556, 010: -0.9762, 000: -0.9527, 020: -0.9109, 006: -0.7911, 018: -0.9741, 005: -0.7901, 017: -0.6836, 029: -0.3927, 012: -0.9748, 007: -1.6226, 026: -0.9895, 023: -0.3426, 011: -0.9699, 016: -0.9714, 003: -1.0573, 002: -1.0700, 009: -1.0579, 022: -0.1651, 021: -0.6581, 013: -0.6147, 024: -1.0710, 028: -0.9830, 027: 0.0128, 008: -1.0037, 014: -0.9385, 019: -0.9794, 025: -0.3086, 004: 0.1888"
