,mem_usage,step
0,5139800064,100
1,5148733440,200
2,5157670912,300
3,5166587904,400
4,5185224704,500
5,5212434432,600
6,5220823040,700
7,5235286016,800
8,5250236416,900
9,5259870208,1000
10,5279019008,1100
11,5287215104,1200
12,5302550528,1300
13,5311459328,1400
14,5320114176,1500
15,5343981568,1600
16,5358993408,1700
17,5367644160,1800
18,5376323584,1900
19,5392904192,2000
