,mem_usage,step
0,5432393728,100
1,5438693376,200
2,5469523968,300
3,5503598592,400
4,5533286400,500
5,5536845824,600
6,5544656896,700
7,5585342464,800
8,5608427520,900
9,5615120384,1000
10,5699080192,1100
11,5716664320,1200
12,5752053760,1300
13,5781250048,1400
14,5790208000,1500
15,5799976960,1600
16,5834289152,1700
17,5870276608,1800
18,5872951296,1900
19,5906251776,2000
20,5933596672,2100
21,5960110080,2200
22,5968666624,2300
23,5976006656,2400
24,5987577856,2500
25,5990191104,2600
26,6022045696,2700
27,6043348992,2800
28,6038093824,2900
29,6067003392,3000
30,6087847936,3100
31,6089670656,3200
32,6150402048,3300
33,6171185152,3400
34,6178205696,3500
35,6206656512,3600
36,6216884224,3700
37,6236385280,3800
38,6252351488,3900
39,6285328384,4000
40,6282014720,4100
41,6301327360,4200
42,6368460800,4300
43,6363910144,4400
44,6387937280,4500
45,6403739648,4600
46,6431207424,4700
47,6442520576,4800
48,6473015296,4900
49,6482214912,5000
