ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,719.723,719.723,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:105(train)
1,0.000,0.000,719.721,719.721,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:129(run_episodes)
80,0.001,0.000,719.660,8.996,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:152(step)
5080,0.033,0.000,715.607,0.141,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/abstract.py:197(step)
80,0.001,0.000,654.935,8.187,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/agents/tree_search/abstract.py:50(plan)
80,0.009,0.000,654.425,8.180,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/agents/tree_search/mcts.py:180(plan)
1120,0.015,0.000,651.649,0.582,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/agents/tree_search/mcts.py:132(run)
5000,0.008,0.000,650.893,0.130,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/agents/tree_search/abstract.py:159(step)
5080,0.236,0.000,648.064,0.128,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/abstract.py:220(_simulate)
76200,0.548,0.000,425.670,0.006,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:288(act)
972,0.018,0.000,415.791,0.428,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/agents/tree_search/mcts.py:161(evaluate)
1106970,6.242,0.000,413.775,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:77(act)
109012504/84279349,86.831,0.000,303.852,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
76200,4.627,0.000,221.127,0.003,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:293(step)
1285839,22.962,0.000,180.690,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:307(neighbour_vehicles)
7055650,3.858,0.000,172.277,0.000,<__array_function__ internals>:2(clip)
8242772,6.074,0.000,162.317,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:52(_wrapfunc)
7055650,5.890,0.000,161.349,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2044(clip)
32065709,55.972,0.000,148.221,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:164(local_coordinates)
9616830,5.915,0.000,133.103,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:163(check_collision)
1184343,11.812,0.000,121.162,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/controller.py:113(steering_control)
9616830,18.038,0.000,119.792,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:195(_is_colliding)
7035322,13.036,0.000,116.806,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/_methods.py:124(_clip)
75360398,33.040,0.000,110.271,0.000,<__array_function__ internals>:2(dot)
4659655,5.359,0.000,82.518,0.000,{method 'clip' of 'numpy.generic' objects}
1183170,15.860,0.000,82.184,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:121(step)
1106970,1.213,0.000,77.400,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:112(step)
14070644,35.498,0.000,76.389,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/_methods.py:90(_clip_dep_is_scalar_nan)
10078071,5.083,0.000,70.310,0.000,<__array_function__ internals>:2(norm)
5082,0.170,0.000,67.151,0.013,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:187(observe)
80,0.000,0.000,64.724,0.809,/home/harry/individual_project/.venv/lib/python3.8/site-packages/gym/wrappers/monitor.py:29(step)
1183170,1.900,0.000,64.262,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:156(on_state_update)
1183272,5.860,0.000,62.026,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:49(get_closest_lane_index)
10078071,29.106,0.000,58.953,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/linalg/linalg.py:2362(norm)
3560723,5.473,0.000,53.418,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:39(_wrapit)
1570377,11.299,0.000,52.221,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:123(acceleration)
4733088,15.793,0.000,46.125,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:102(distance_with_heading)
2375667,1.499,0.000,41.145,0.000,{method 'clip' of 'numpy.ndarray' objects}
14070648,6.411,0.000,40.892,0.000,<__array_function__ internals>:2(ndim)
1103063,1.129,0.000,39.286,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:198(change_lane_policy)
21051123,36.321,0.000,39.214,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:61(on_lane)
5082,0.136,0.000,37.925,0.007,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:165(normalize_obs)
103797,0.431,0.000,36.637,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:237(mobil)
69737670,16.980,0.000,34.239,0.000,{built-in method builtins.isinstance}
14070648,12.842,0.000,27.890,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3106(ndim)
1150909,5.422,0.000,26.353,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:153(desired_gap)
28406914,7.620,0.000,25.764,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/_asarray.py:23(asarray)
35471481,25.084,0.000,25.084,0.000,{built-in method numpy.array}
7035322,20.993,0.000,20.993,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/_methods.py:105(_clip_dep_invoke_with_casting)
20328,0.141,0.000,18.919,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:7600(clip)
20328,0.323,0.000,17.948,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:7550(_clip_with_scalar)
3873541,13.377,0.000,17.096,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/objects.py:71(direction)
118975,3.988,0.000,16.743,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/utils.py:142(are_polygons_intersecting)
2631200,4.326,0.000,16.556,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:202(velocity)
40656,0.100,0.000,16.209,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:9147(where)
40656,0.579,0.000,16.088,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:9001(_where)
33033384,7.183,0.000,14.789,0.000,/usr/lib/python3.8/abc.py:96(__instancecheck__)
55902,0.251,0.000,13.285,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/frame.py:2987(__getitem__)
30488,0.138,0.000,13.265,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/utils.py:15(lmap)
81312,0.136,0.000,13.128,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/ops/common.py:50(new_method)
81312,0.258,0.000,12.729,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/series.py:4992(_arith_method)
1256220,1.375,0.000,12.702,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/objects.py:94(lane_distance_to)
325248,1.116,0.000,12.508,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/series.py:238(__init__)
81280,0.121,0.000,12.344,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/controller.py:220(act)
81280,0.325,0.000,12.083,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/controller.py:75(act)
10164,0.059,0.000,11.302,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/frame.py:1724(from_records)
237950,3.369,0.000,9.991,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/objects.py:79(polygon)
1184343,1.245,0.000,9.506,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/controller.py:105(follow_road)
1183272,0.691,0.000,9.123,0.000,<__array_function__ internals>:2(argmin)
81312,0.223,0.000,8.150,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/series.py:2734(_construct_result)
75360398,8.142,0.000,8.142,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/multiarray.py:716(dot)
1184343,1.362,0.000,7.813,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:92(after_end)
1183272,0.808,0.000,7.647,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1200(argmin)
33033384,7.606,0.000,7.606,0.000,{built-in method _abc._abc_instancecheck}
10164,0.031,0.000,7.404,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/internals/construction.py:62(arrays_to_mgr)
9594371,7.018,0.000,7.018,0.000,{built-in method numpy.zeros}
14070644,4.711,0.000,6.387,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/_methods.py:100(_clip_dep_is_byte_swapped)
121968,0.651,0.000,6.340,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/internals/managers.py:376(apply)
294800,0.906,0.000,6.003,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2662(get_block_type)
223608,0.934,0.000,5.865,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/construction.py:423(sanitize_array)
193160,0.354,0.000,5.622,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2711(make_block)
15246,0.074,0.000,5.597,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/indexing.py:1222(_get_listlike_indexer)
269434,0.165,0.000,5.576,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/indexes/base.py:5836(ensure_index)
