ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,434.113,434.113,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:105(train)
1,0.001,0.001,434.038,434.038,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:129(run_episodes)
181,0.008,0.000,417.525,2.307,/home/harry/individual_project/.venv/lib/python3.8/site-packages/rl_agents/trainer/evaluation.py:152(step)
181,0.001,0.000,409.673,2.263,/home/harry/individual_project/.venv/lib/python3.8/site-packages/gym/wrappers/monitor.py:29(step)
181,0.001,0.000,409.669,2.263,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/abstract.py:197(step)
181,0.010,0.000,298.070,1.647,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/abstract.py:220(_simulate)
60698884/44604956,49.417,0.000,172.083,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
2715,4.441,0.002,158.396,0.058,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:293(step)
2715,0.128,0.000,138.213,0.051,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:288(act)
12122475,7.003,0.000,136.130,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:163(check_collision)
206,0.003,0.000,126.951,0.616,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:373(observe)
9476,0.028,0.000,126.948,0.013,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:374(<genexpr>)
9270,0.311,0.000,126.919,0.014,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:187(observe)
135750,0.619,0.000,121.506,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/behavior.py:77(act)
12122475,21.464,0.000,120.325,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/vehicle/kinematics.py:195(_is_colliding)
129872,10.962,0.000,96.075,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/road.py:307(neighbour_vehicles)
13172110,6.252,0.000,87.787,0.000,<__array_function__ internals>:2(norm)
13172110,36.243,0.000,73.874,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/linalg/linalg.py:2362(norm)
9270,0.244,0.000,68.118,0.007,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/envs/common/observation.py:165(normalize_obs)
14577598,24.075,0.000,65.989,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/highway_env/road/lane.py:164(local_coordinates)
42504713,17.809,0.000,62.745,0.000,<__array_function__ internals>:2(dot)
1337863,0.730,0.000,61.887,0.000,<__array_function__ internals>:2(clip)
1612025,1.157,0.000,60.242,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:52(_wrapfunc)
1337863,1.118,0.000,59.852,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2044(clip)
37080,0.242,0.000,34.053,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:7600(clip)
37080,0.582,0.000,32.293,0.001,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:7550(_clip_with_scalar)
69244719,16.410,0.000,31.860,0.000,{built-in method builtins.isinstance}
74160,0.176,0.000,29.123,0.000,/home/harry/individual_project/.venv/lib/python3.8/site-packages/pandas/core/generic.py:9147(where)
