,mem_usage,step
0,5890998272,100
1,6500794368,200
2,7156162560,300
3,7781171200,400
4,8365752320,500
5,9142693888,600
6,9772523520,700
7,10342989824,800
8,10961227776,900
9,11574124544,1000
10,12221739008,1100
11,12907925504,1200
12,13500977152,1300
13,14009630720,1400
14,14708764672,1500
