,mem_usage,step
0,100,5336576000
1,200,5342605312
2,300,5348753408
3,400,5354930176
4,500,5360979968
5,600,5367009280
6,700,5373280256
7,800,5379551232
8,900,5385576448
9,1000,5391626240
10,1100,5435482112
11,1200,5445967872
12,1300,5456527360
13,1400,5467000832
14,1500,5477507072
15,1600,5487972352
16,1700,5498474496
17,1800,5509210112
18,1900,5519429632
19,2000,5529919488
20,2100,5540401152
21,2200,5551153152
22,2300,5561896960
23,2400,5572386816
24,2500,5582868480
25,2600,5593354240
26,2700,5603840000
27,2800,5614329856
28,2900,5624291328
29,3000,5634772992
30,3100,5645000704
31,3200,5655482368
32,3300,5665968128
33,3400,5676453888
34,3500,5699522560
35,3600,5709746176
36,3700,5720236032
37,3800,5730455552
38,3900,5741727744
39,4000,5752999936
40,4100,5763420160
41,4200,5778169856
42,4300,5788389376
43,4400,5798879232
44,4500,5809627136
45,4600,5819846656
46,4700,5830336512
47,4800,5840556032
48,4900,5851041792
49,5000,5873025024
50,5100,5908402176
51,5200,5912330240
52,5300,5921521664
53,5400,5930442752
54,5500,5939609600
55,5600,5949304832
56,5700,5959696384
57,5800,5970018304
58,5900,5980241920
59,6000,5990461440
60,6100,6000947200
61,6200,6011170816
62,6300,6021918720
63,6400,6032408576
64,6500,6042894336
65,6600,6053113856
66,6700,6063599616
67,6800,6074085376
68,6900,6084308992
69,7000,6094794752
70,7100,6105280512
71,7200,6115766272
72,7300,6126252032
73,7400,6136737792
74,7500,6147223552
75,7600,6157447168
76,7700,6167932928
77,7800,6178418688
78,7900,6188904448
79,8000,6199128064
80,8100,6209880064
81,8200,6230331392
82,8300,6240550912
83,8400,6243479552
84,8500,6252609536
85,8600,6270963712
86,8700,6281453568
87,8800,6291673088
88,8900,6302162944
89,9000,6312382464
90,9100,6322868224
91,9200,6333353984
92,9300,6343577600
93,9400,6354063360
94,9500,6364549120
95,9600,6375034880
96,9700,6385520640
97,9800,6396006400
98,9900,6406492160
99,10000,6416977920
