,mem_usage,step,replay_usage
0,100,5502562304,0
1,200,5489238016,0
2,300,5491294208,0
3,400,5494542336,0
4,500,5497745408,0
5,600,5499777024,0
6,700,5496053760,0
7,800,5497253888,0
8,900,5493878784,0
9,1000,5496479744,0
10,1100,5533827072,0
11,1200,5561942016,0
12,1300,5564628992,0
13,1400,5567275008,0
14,1500,5570224128,0
15,1600,5573206016,0
16,1700,5588504576,0
17,1800,5593354240,0
18,1900,5597667328,0
19,2000,5599793152,0
20,2100,5607923712,0
21,2200,5608853504,0
22,2300,5609639936,0
23,2400,5610426368,0
24,2500,5618950144,0
25,2600,5622165504,0
26,2700,5623734272,0
27,2800,5624782848,0
28,2900,5626097664,0
29,3000,5627142144,0
30,3100,5625917440,0
31,3200,5626064896,0
32,3300,5633355776,0
33,3400,5634568192,0
34,3500,5636288512,0
35,3600,5637074944,0
36,3700,5639200768,0
37,3800,5640695808,0
38,3900,5642637312,0
39,4000,5638774784,0
40,4100,5646761984,0
41,4200,5648416768,0
42,4300,5648982016,0
43,4400,5650063360,0
44,4500,5652332544,0
45,4600,5654241280,0
46,4700,5655891968,0
47,4800,5657755648,0
48,4900,5658075136,0
49,5000,5721509888,0
