,mem_usage,step
0,6802968576,100
1,7904296960,200
2,9249992704,300
3,10562797568,400
4,11849269248,500
5,13171417088,600
6,14357430272,700
7,15754752000,800
8,17177337856,900
9,18420924416,1000
10,19830640640,1100
11,21109334016,1200
12,22424891392,1300
13,23707455488,1400
14,25002618880,1500
15,26343944192,1600
16,27759132672,1700
17,29039775744,1800
18,30352953344,1900
19,31720456192,2000
20,33106128896,2100
21,34465538048,2200
22,35768090624,2300
23,37157564416,2400
24,38494711808,2500
25,39737368576,2600
26,41240059904,2700
27,42557636608,2800
28,43821215744,2900
29,45271769088,3000
30,46758424576,3100
31,48187793408,3200
32,49505517568,3300
33,50717233152,3400
34,52117762048,3500
35,53447204864,3600
36,54932639744,3700
37,56318345216,3800
38,57691348992,3900
39,59100336128,4000
40,60464148480,4100
41,61885657088,4200
42,63290351616,4300
43,64644661248,4400
44,65963237376,4500
45,67351859200,4600
46,68693491712,4700
47,69967872000,4800
48,71437262848,4900
