,mem_usage
0,477.48046875
1,477.625
2,661.40625
3,698.82421875
4,698.89453125
5,703.91796875
6,710.2578125
7,706.68359375
8,706.68359375
9,710.0234375
10,710.3828125
11,710.3828125
12,710.3828125
13,710.3828125
14,710.3828125
15,710.3828125
16,710.3828125
17,710.3828125
18,710.62109375
19,711.64453125
20,713.18359375
21,712.36328125
22,712.36328125
23,713.921875
24,714.83984375
25,742.51953125
26,743.55078125
27,743.75
28,743.75
29,742.9296875
30,742.9296875
31,742.9296875
32,743.0625
33,745.1015625
34,745.1015625
35,745.1015625
36,745.1015625
37,745.1015625
38,745.1015625
39,745.1015625
40,745.1015625
41,745.1015625
42,745.1015625
43,747.1640625
44,729.49609375
