,mem_usage,step
0,5256790016,100
1,5326512128,200
2,5409284096,300
3,5478817792,400
4,5567217664,500
5,5633855488,600
6,5727793152,700
7,5820514304,800
8,5906792448,900
9,5982101504,1000
10,6101516288,1100
11,6194819072,1200
12,6285094912,1300
13,6374428672,1400
14,6441672704,1500
15,6546165760,1600
16,6600687616,1700
17,6689128448,1800
18,6751199232,1900
19,6834905088,2000
20,6925246464,2100
21,7008591872,2200
22,7087788032,2300
23,7216066560,2400
24,7287934976,2500
25,7385030656,2600
26,7468302336,2700
27,7557922816,2800
28,7649107968,2900
29,7716347904,3000
30,7825092608,3100
31,7908298752,3200
32,7999422464,3300
33,8112369664,3400
34,8208957440,3500
35,8327327744,3600
36,8412073984,3700
37,8503717888,3800
38,8589352960,3900
39,8665673728,4000
40,8765935616,4100
41,8863346688,4200
42,8977022976,4300
43,9040175104,4400
44,9128833024,4500
45,9238745088,4600
46,9326407680,4700
47,9412521984,4800
48,9520398336,4900
49,9609289728,5000
