125,117,117,115,115,113,112,112,112,110,105,103,103,102,102,101,98,97,95,92,90,90,88,86,86,84,77,75,72,69,67,66,61,61,61,59,59,59,57,54,53,53,53,53,53,52,51,49,46,46,46,45,44,43,42,42,42,42,41,41,41,41,39,39,37,37,35,35,35,32,31,30,29,29,29,29,29,29,29,28,28,27,27,27,26,25,24,24,23,23,23,23,23,22,22,22,22,22,22,0
125,117,115,115,115,113,111,110,108,108,105,103,97,93,93,93,93,92,90,90,88,86,86,85,83,82,80,79,78,77,74,73,72,70,67,65,64,63,61,61,61,61,60,59,58,57,56,56,54,53,52,49,49,47,45,45,45,43,43,43,42,41,40,40,39,39,39,36,35,33,33,33,33,31,30,30,30,30,29,28,26,26,26,24,23,23,23,23,23,23,23,23,23,23,22,22,21,21,21,0
125,115,113,113,113,111,109,109,109,107,102,100,95,93,93,93,93,90,87,85,79,78,76,73,71,71,66,65,64,62,57,53,53,53,51,51,49,48,48,48,47,47,47,46,46,46,46,45,45,45,44,44,43,41,39,37,37,36,36,34,32,32,31,31,31,31,29,29,28,27,27,25,24,24,23,22,22,22,22,20,20,20,20,18,17,17,17,16,15,15,14,14,14,14,14,14,14,14,14,0
125,121,119,119,119,115,115,115,112,109,109,106,105,102,101,99,95,91,91,91,91,87,87,85,81,79,78,74,70,68,63,63,62,61,61,58,57,57,57,57,57,56,56,55,53,53,52,51,51,47,45,45,42,41,38,37,35,35,35,35,34,32,32,32,32,32,31,31,31,31,28,26,26,26,25,24,24,23,23,23,23,22,22,20,19,17,17,17,17,17,17,17,17,17,17,15,15,15,15,0
125,115,115,115,115,113,113,113,113,111,108,103,101,100,100,98,98,91,88,86,82,79,78,78,75,75,75,71,69,69,66,64,63,61,58,56,54,53,51,50,49,47,47,47,47,47,47,46,44,44,42,42,42,42,42,41,40,40,39,38,38,37,36,36,36,36,36,36,36,35,35,35,34,31,30,27,26,26,26,26,26,26,23,22,22,21,20,16,16,16,16,15,15,15,15,15,15,15,14,0
125,119,119,115,115,115,113,113,113,109,108,104,102,102,99,96,96,96,94,94,94,94,92,85,85,84,82,78,75,70,67,66,65,60,60,60,60,60,57,57,57,57,56,54,53,51,51,48,47,44,42,41,41,41,41,41,41,40,37,35,34,33,33,33,33,31,30,29,29,28,27,25,25,25,25,25,25,25,25,25,24,22,22,21,21,21,21,21,21,20,20,20,20,19,18,17,16,16,16,0
125,121,121,119,119,119,119,116,116,116,115,112,108,105,103,103,103,100,98,95,93,90,89,83,82,80,78,75,70,66,61,60,59,57,57,56,55,55,53,50,50,50,47,43,42,42,42,41,39,39,39,37,37,36,36,36,35,34,33,33,33,33,32,32,30,29,29,29,29,28,28,27,26,25,24,24,24,23,23,23,23,23,22,21,19,19,19,19,19,19,17,17,17,16,15,14,14,13,13,0
125,115,115,113,113,111,111,111,111,108,107,101,98,98,96,96,93,93,91,88,87,84,82,80,78,78,76,74,69,66,65,64,62,62,61,58,58,57,56,55,55,53,53,51,51,50,50,50,47,46,44,43,43,41,40,39,39,37,37,37,37,36,35,33,33,33,33,33,32,32,32,32,31,31,30,29,29,29,29,29,28,28,28,28,27,25,24,23,22,22,21,20,19,18,18,18,18,17,16,0
125,121,121,121,118,117,117,117,117,115,112,111,106,103,103,102,101,100,96,96,95,94,93,91,90,87,84,80,74,73,70,68,65,63,61,61,61,61,58,57,56,55,54,53,50,49,49,49,49,49,49,49,48,47,45,44,41,40,39,38,38,36,35,34,33,33,33,33,32,32,31,31,30,30,30,30,30,29,29,29,27,27,25,24,24,23,23,23,23,23,22,22,21,21,19,19,18,18,17,0
125,117,117,117,115,115,115,115,113,113,113,110,109,107,107,107,106,106,104,102,99,97,96,92,91,89,86,85,80,79,76,73,72,71,68,67,66,66,66,65,64,60,58,57,57,57,57,56,56,55,51,51,48,48,48,46,43,43,43,43,42,41,41,41,41,40,38,37,36,35,34,32,32,32,32,32,30,29,29,28,28,27,26,25,24,22,22,22,22,22,22,22,22,22,21,21,20,20,19,0
