,mem_usage,step
0,5684953088,100
1,6186680320,200
2,6583312384,300
3,11365781504,400
4,11862073344,500
5,16157548544,600
6,18851000320,700
7,19347988480,800
8,19865542656,900
9,20382818304,1000
10,20803031040,1100
11,21315809280,1200
12,21743726592,1300
13,22241095680,1400
14,22910693376,1500
15,23316443136,1600
